,Longitude,Latitude,0m,20m,50m,100m,200m,500m,Cruise,Station,Type,Year,Month,Day,Hour,Minute,Second,Depth,Temp,WOA_September_(15.09),WOA_October_(15.10),Grad/day,Mean_for_station_(certain_date),Anomaly,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
0,148.94,40.65,17.854037726627,17.903017638078,14.473869920262,6.8522990063291,4.0889342487092,4.068882723106,Safonov_20,9,Rinko_ASTD,2020,9,22,18,22,0,0,19.409000000000002,22.85831427,17.85403773,-0.166809218,21.69064974,-2.281649741,,,,,
1,149.55,40.93,17.475928042705,17.244641394491,13.521164286883,10.005996703998,4.831125889119,3.6597804859327,Safonov_20,10,Rinko_ASTD,2020,9,22,22,58,0,0,19.524,19.94278333,,,,,17.02878125,3.701502863,1.929009955,2.205141752,3.149782236
2,149.03,41.55,13.716805774819,13.552033367837,6.910271110268,5.0529742223107,3.4072889430991,3.5767118484203,Safonov_20,39,Rinko_ASTD,2020,10,6,21,31,0,0,13.674000000000001,,,,,,,,,,
3,148.62,41.77,15.01718346647,14.138771941552,8.9862385483992,6.6994946293018,4.6998419545066,2.9528829756369,Safonov_20,38,Rinko_ASTD,2020,10,6,17,35,0,0,12.695,,,,,,,,,,
4,151.18,41.85,15.770447288236,15.807396898619,6.7316015321993,3.6755923154855,2.7846201146321,3.5956204140436,Safonov_20,12,Rinko_ASTD,2020,9,23,13,26,0,0,18.662,17.48178149,,,,,16.01862931,6.10313913,2.018468732,3.303313609,3.400673212
5,151.13,41.88,15.92587814769,15.910526892311,6.858245968379,3.7331903648555,2.7535926877835,3.5670330869055,Safonov_20,11,Rinko_ASTD,2020,9,23,10,37,0,0,18.857,17.65876249,,,,,15.62565615,5.8434967470000005,1.639577733,3.4639978260000004,3.298258135
6,149.9,41.97,16.15034659069,13.616488173796,5.1059429757517,2.6602112878248,2.7027025617037,3.0557510284605,Safonov_20,40,Rinko_ASTD,2020,10,7,11,5,0,0,15.897,,,,,,,,,,
7,147.95,42.02,14.8980609621,14.505595784044,9.8836910838024,7.4326138123039,4.9546171372654,2.7688392823201,Safonov_20,37,Rinko_ASTD,2020,10,5,22,38,0,0,12.507,,,,,,,,,,
8,151.7,42.17,16.029774318468,15.218356410556,5.1872208434129,3.0030427385993,2.633498824989,3.4271179893027,Safonov_20,13,Rinko_ASTD,2020,9,23,20,3,0,0,18.529,17.971532699999997,,,,,16.39863508,5.502484692,3.03427839,3.167152222,3.616245057
9,149.45,42.23,13.551082622782,12.27135078337,6.6189778743409,3.6759651582783,3.0739403072545,3.2846705950518,Safonov_20,41,Rinko_ASTD,2020,10,7,15,54,0,0,14.478,,,,,,,,,,
10,147.68,42.25,15.188712176685,14.831415200658,10.855188945192,7.0101699114328,4.1611516282304,2.6990510655502,Safonov_20,36,Rinko_ASTD,2020,10,5,19,45,0,0,14.07,,,,,,,,,,
11,149.7,42.52,13.768364801044,12.588042755214,6.3012624046007,2.7268720696731,2.7077020263067,3.2562600325492,Safonov_20,42,Rinko_ASTD,2020,10,7,21,32,0,0,15.479000000000001,,,,,,,,,,
12,150.65,42.53,14.156380060662,14.054842433811,7.9082566990892,2.6262797503563,2.6737847448789,3.2756209803182,Safonov_20,43,Rinko_ASTD,2020,10,8,9,57,0,0,15.985,,,,,,,,,,
13,147.35,42.57,14.123996127145,15.763353726083,8.3391480073996,4.4379162953815,2.2764992721936,3.104646068002,Safonov_20,35,Rinko_ASTD,2020,10,5,16,23,0,0,12.985,,,,,,,,,,
14,152.8,42.7,14.089530577363,14.076083014787,4.2500185094583,2.0895684558999,2.4703731732045,3.1625771563913,Safonov_20,14,Rinko_ASTD,2020,9,24,9,31,0,0,17.837,15.89154166,,,,,14.03317638,5.591441197000001,3.4733238139999996,3.531407658,3.39569699
15,152.78,42.72,14.157181526988,14.137339511074,4.1676272555681,2.0234463634029,2.4498134690835,3.1647243998072,Safonov_20,15,Rinko_ASTD,2020,9,24,13,54,0,0,17.64,15.63796338,,,,,13.87148464,5.224116401,3.1620062239999998,3.3971462480000003,3.352729575
